"Timestamp","Full Name ","College Email ","Personal Email id ","Current Year of study","Course","Branch","Passout Year ","HSM (Humanities & Management) subjects you have taken (if any)  ","PEC (Program Elective) subjects you have taken (if any)","MDM (Multidisciplinary Minor) courses you have taken (if any)","CC / LLC (Co-curricular) courses you have taken (if any)","Skills (Select upto 8)","Interests (Select top 3)","No of Projects Built","Project Details (Eg. Project 1. ToDo List App- React, Node.js, JS)","Anything you want to share ? (Carrer goals, Achievements)",""
"2026/04/15 09:54:36 PM GMT+5:30","Ananya Salvi","ananya.salvi25370@spit.ac.in","ananyasalvi5088@gmail.com","1st year","B.Tech","Computer Engineering","2029","-","NLP / DL","Entrepreneurship","Yoga","DevOps;App / Web development;React;C;Java","AI/ML;Web Development;App development","1-3","Project 1: Doubt solving forum - Next.js, Express","Trying to balance academics, projects, and hackathons better.","Data analytics"
"2026/04/09 01:26:30 PM GMT+5:30","Suraj Deshpande","suraj.deshpande25844@spit.ac.in","surajdeshpande2590@proton.me","1st year","B.Tech","Computer Science and Engineering","2029","Sociology","Artificial Intelligence","NA","NA","MongoDB;App / Web development;React;JavaScript;Deep learning","Web Development;Blockchain;AI/ML;Competitive Programming","1-3","Project 1: Smart attendance tracker - Next.js, Express | Project 2: Doubt solving forum - React Native, Firebase","Aiming for strong backend and system design skills.","NA"
"2026/04/15 10:47:59 AM GMT+5:30","Aditya Nair","aditya.nair25992@spit.ac.in","adityanair7803@proton.me","1st year","B.Tech","Computer Science and Engineering","2029","Professional Communication","NA","N/A","NA","Java;React;App / Web development;Machine Learning;Cybersecurity","App development;Competitive Programming;Data Science;UI/UX design;CyberSecurity","1-3","Project 1: Doubt solving forum - Spring Boot, MySQL","NA","Machine Learning"
"2026/04/09 08:33:10 PM GMT+5:30","Suraj Nair","suraj.nair23256@spit.ac.in","surajnair3716@yahoo.com","3rd year","B.Tech","Computer Science and Engineering","2027","NA","Cloud Computing","Entrepreneurship","Sports","React;MongoDB;IOT;App / Web development","Web Development;DevOps;UI/UX design","1-3","Project 1: Exam prep planner - Spring Boot, MySQL","NA","N/A"
"2026/04/16 09:00:15 AM GMT+5:30","Krish Gupta","krish.gupta25416@spit.ac.in","krishgupta7417@outlook.com","1st year","B.Tech","Computer Engineering","2029","N/A","NLP / DL","NA","Fire safety","JavaScript;React;SQL;Machine Learning","App development;UI/UX design;DevOps;CyberSecurity","3-8","Project 1: Campus navigation app - Python, Flask, SQLite | Project 2: Hostel issue tracker - Next.js, Express | Project 3: Smart attendance tracker - Django, PostgreSQL","N/A","-"
"2026/04/15 12:35:39 AM GMT+5:30","Aditi Iyer","aditi.iyer25963@spit.ac.in","aditiiyer1369@outlook.com","1st year","B.Tech","Computer Science and Engineering","2029","-","Artificial Intelligence","Banking Technology","Fire safety","Java;Deep learning;Machine Learning;DevOps;C;App / Web development;React;JavaScript;C++","Blockchain;AI/ML;Competitive Programming;App development;Web Development","1-3","Project 1: Community event app - Next.js, Express","Interested in full-stack development and scalable systems.","DSA"
"2026/04/16 10:36:29 PM GMT+5:30","Vivaan Mathpati","vivaan.mathpati23304@spit.ac.in","vivaanmathpati6396@proton.me","3rd year","B.Tech","Computer Engineering","2027","-","N/A","NA","Sports","Deep learning;IOT;C++;C;MongoDB;Java;Machine Learning;Python","Data Science;DevOps;Competitive Programming","1-3","Project 1: Community event app - React Native, Firebase","Preparing for product-based company placements.","Machine Learning"
"2026/04/10 08:54:19 AM GMT+5:30","Mihika Nair","mihika.nair25744@spit.ac.in","mihikanair9609@outlook.com","1st year","B.Tech","Computer Science and Engineering","2029","N/A","NA","N/A","AOL","SQL;Python;App / Web development;IOT;JavaScript;C++;DevOps","App development;UI/UX design;AI/ML","1-3","Project 1: Hostel issue tracker - Python, Flask, SQLite","Interested in internships where I can work on real products.","Interview prep"
"2026/04/20 12:27:25 AM GMT+5:30","Neha Anand","neha.anand23536@spit.ac.in","nehaanand1698@gmail.com","3rd year","B.Tech","Computer Science and Engineering","2027","Professional Communication","Artificial Intelligence","NA","Abhyudaya Mentoring","C++;Cybersecurity;JavaScript;DevOps;App / Web development;Machine Learning;React;Python","CyberSecurity;UI/UX design;Web Development;DevOps;Competitive Programming","3-8","Project 1: Student engagement dashboard - Spring Boot, MySQL | Project 2: Resume screening assistant - React Native, Firebase | Project 3: Exam prep planner - Django, PostgreSQL | Project 4: Hostel issue tracker - Next.js, Express","-","Career guidance"
"2026/04/19 08:19:34 AM GMT+5:30","Mihika Patil","mihika.patil23617@spit.ac.in","mihikapatil1776@gmail.com","3rd year","B.Tech","Computer Engineering","2027","NA","Cloud Computing","NA","Abhyudaya Mentoring","DevOps;C;React;App / Web development;SQL;Deep learning;Cybersecurity;Python","DevOps;Web Development;App development;CyberSecurity;Blockchain","3-8","Project 1: Community event app - Python, Flask, SQLite | Project 2: Campus navigation app - Python, Flask, SQLite","Preparing for product-based company placements.","Career guidance"
"2026/04/16 11:55:24 AM GMT+5:30","Yash Kale","yash.kale25457@spit.ac.in","yashkale793@yahoo.com","1st year","B.Tech","Computer Science and Engineering","2029","NA","Cloud Computing","-","Fire safety","React;Cybersecurity;Java;SQL;C++;IOT;Machine Learning;JavaScript;MongoDB","Data Science;UI/UX design;DevOps;AI/ML;Web Development","1-3","Project 1: Community event app - React Native, Firebase","Working on communication and leadership along with tech skills.","DSA"
"2026/04/09 11:11:00 AM GMT+5:30","Pranav Mehta","pranav.mehta25918@spit.ac.in","pranavmehta5932@outlook.com","1st year","B.Tech","Computer Science and Engineering","2029","NA","Data Analytics","Financial Literacy","Sports","Java;MongoDB;Deep learning;C++;Python;App / Web development;Machine Learning","DevOps;CyberSecurity;App development;UI/UX design;AI/ML","1-3","Project 1: Hostel issue tracker - Spring Boot, MySQL | Project 2: Hostel issue tracker - React, Node.js, MongoDB","Planning to explore cybersecurity competitions this year.","System design"
"2026/04/10 04:33:44 PM GMT+5:30","Ishita Kale","ishita.kale25027@spit.ac.in","ishitakale8111@outlook.com","1st year","B.Tech","Computer Science and Engineering","2029","Sociology","Cyber Security","N/A","Theatre","Deep learning;SQL;Cybersecurity;MongoDB;Machine Learning;IOT;Python;DevOps;C++","DevOps;Blockchain;UI/UX design;AI/ML;Competitive Programming","1-3","Project 1: Hostel issue tracker - Python, Flask, SQLite | Project 2: Portfolio website - Spring Boot, MySQL","Working on communication and leadership along with tech skills.","System design"
"2026/04/17 04:36:47 PM GMT+5:30","Yash Iyer","yash.iyer25593@spit.ac.in","yashiyer2119@gmail.com","1st year","B.Tech","Computer Science and Engineering","2029","NA","-","Banking Technology","Theatre","IOT;C;SQL;Deep learning;DevOps;App / Web development;MongoDB","AI/ML;Web Development;CyberSecurity","8-15","Project 1: Threat detection prototype - Next.js, Express | Project 2: Smart attendance tracker - Python, Flask, SQLite | Project 3: Student engagement dashboard - Next.js, Express | Project 4: Doubt solving forum - React, Node.js, MongoDB | Project 5: Community event app - Python, Flask, SQLite","Interested in internships where I can work on real products.","Web Development"
"2026/04/10 02:21:55 PM GMT+5:30","Rohit Deshpande","rohit.deshpande23722@spit.ac.in","rohitdeshpande2194@proton.me","3rd year","B.Tech","Computer Science and Engineering","2027","NA","Data Analytics","-","-","Deep learning;React;C;IOT;DevOps;Cybersecurity;C++;MongoDB","App development;DevOps;UI/UX design","3-8","Project 1: Library recommender - Spring Boot, MySQL | Project 2: Exam prep planner - Django, PostgreSQL","Want to contribute to open-source and improve DSA consistency.","Data analytics"
"2026/04/14 03:07:04 PM GMT+5:30","Mihika Gupta","mihika.gupta25718@spit.ac.in","mihikagupta6357@proton.me","1st year","B.Tech","Computer Engineering","2029","NA","NA","NA","Abhyudaya Mentoring","C++;Java;JavaScript;MongoDB;Python;Deep learning","App development;UI/UX design;Data Science;Web Development","1-3","Project 1: Smart attendance tracker - Django, PostgreSQL | Project 2: Smart attendance tracker - Django, PostgreSQL","Aiming for strong backend and system design skills.","-"
"2026/04/09 10:47:55 PM GMT+5:30","Bhumi Gupta","bhumi.gupta25384@spit.ac.in","bhumigupta1146@outlook.com","1st year","B.Tech","Computer Engineering","2029","NA","Artificial Intelligence","-","Design Thinking","Java;SQL;DevOps;IOT;Machine Learning;App / Web development;Cybersecurity","Web Development;App development;DevOps","1-3","Project 1: Canteen preorder system - React, Node.js, MongoDB | Project 2: Portfolio website - Next.js, Express","Want to contribute to open-source and improve DSA consistency.","DSA"
"2026/04/16 05:56:28 AM GMT+5:30","Pranav Mehta","pranav.mehta25951@spit.ac.in","pranavmehta8988@proton.me","1st year","B.Tech","Computer Engineering","2029","Psychology","NLP / DL","N/A","Theatre","React;C;SQL","App development;Blockchain;UI/UX design;DevOps;AI/ML","8-15","Project 1: Resume screening assistant - Django, PostgreSQL | Project 2: Library recommender - Django, PostgreSQL | Project 3: Threat detection prototype - React Native, Firebase | Project 4: Threat detection prototype - Next.js, Express | Project 5: Exam prep planner - Python, Flask, SQLite | Project 6: Portfolio website - Spring Boot, MySQL","Trying to balance academics, projects, and hackathons better.","Web Development"
"2026/04/20 04:09:16 AM GMT+5:30","Aarav Pawar","aarav.pawar25107@spit.ac.in","aaravpawar5277@proton.me","1st year","B.Tech","Computer Engineering","2029","N/A","NA","UI/UX","NA","Deep learning;DevOps;IOT;Machine Learning;Java","UI/UX design;Web Development;CyberSecurity;Competitive Programming;Blockchain","1-3","Project 1: Hostel issue tracker - Spring Boot, MySQL | Project 2: Portfolio website - Django, PostgreSQL","Aiming for strong backend and system design skills.","Interview prep"
"2026/04/10 06:04:19 PM GMT+5:30","Vivaan Kulkarni","vivaan.kulkarni24102@spit.ac.in","vivaankulkarni7501@outlook.com","2nd year","B.Tech","Computer Engineering","2028","-","Artificial Intelligence","Financial Literacy","N/A","DevOps;C++;JavaScript;C","UI/UX design;AI/ML;Data Science","1-3","Project 1: Portfolio website - React Native, Firebase","-","Machine Learning"
"2026/04/05 02:57:28 PM GMT+5:30","Neha Kulkarni","neha.kulkarni25963@spit.ac.in","nehakulkarni4476@proton.me","1st year","B.Tech","Computer Science and Engineering","2029","Economics","NA","NA","N/A","App / Web development;DevOps;Python;C++","App development;Blockchain;Competitive Programming;Data Science;Web Development","1-3","Project 1: Threat detection prototype - Python, Flask, SQLite","Want to contribute to open-source and improve DSA consistency.","Web Development"
"2026/04/08 12:12:04 AM GMT+5:30","Neha Rathod","neha.rathod23877@spit.ac.in","neharathod9350@yahoo.com","3rd year","B.Tech","Computer Science and Engineering","2027","Psychology","Artificial Intelligence","Financial Literacy","NA","SQL;C++;Cybersecurity;Python;C;MongoDB","App development;Blockchain;Competitive Programming","1-3","Project 1: Resume screening assistant - Python, Flask, SQLite | Project 2: Student engagement dashboard - Next.js, Express","Want to contribute to open-source and improve DSA consistency.","Data analytics"
"2026/04/13 03:50:57 PM GMT+5:30","Pranav Patil","pranav.patil25583@spit.ac.in","pranavpatil242@outlook.com","1st year","B.Tech","Information Technology","2029","Ethics","Cloud Computing","N/A","Design Thinking","C++;Python;Java;App / Web development;Cybersecurity;React;SQL","Competitive Programming;App development;DevOps","3-8","Project 1: Resume screening assistant - Django, PostgreSQL | Project 2: Canteen preorder system - Django, PostgreSQL","N/A","NA"
"2026/04/07 09:27:48 PM GMT+5:30","Riya Kanase","riya.kanase25380@spit.ac.in","riyakanase639@outlook.com","1st year","B.Tech","Computer Engineering","2029","N/A","NLP / DL","Entrepreneurship","AOL","App / Web development;C;Deep learning;Machine Learning;C++;Cybersecurity;SQL;JavaScript;React","CyberSecurity;DevOps;Data Science;UI/UX design","1-3","Project 1: Community event app - React Native, Firebase","Interested in full-stack development and scalable systems.","Career guidance"
"2026/04/11 02:50:10 PM GMT+5:30","Yash Rane","yash.rane23294@spit.ac.in","yashrane2866@proton.me","3rd year","B.Tech","Computer Engineering","2027","Sociology","NLP / DL","N/A","Abhyudaya Mentoring","IOT;Python;MongoDB;Java;React;Cybersecurity;DevOps","DevOps;Competitive Programming;UI/UX design;Data Science","8-15","Project 1: Hostel issue tracker - React Native, Firebase | Project 2: Portfolio website - Python, Flask, SQLite | Project 3: Portfolio website - Next.js, Express | Project 4: Hostel issue tracker - Spring Boot, MySQL | Project 5: Library recommender - Django, PostgreSQL","Focused on building impactful AI projects and research exposure.","Machine Learning"
"2026/04/21 12:09:25 AM GMT+5:30","Vedant Mehta","vedant.mehta23562@spit.ac.in","vedantmehta6698@yahoo.com","3rd year","B.Tech","Computer Science and Engineering","2027","NA","-","-","NA","Machine Learning;Java;App / Web development;MongoDB;IOT","AI/ML;Competitive Programming;Web Development;UI/UX design","3-8","Project 1: Hostel issue tracker - Django, PostgreSQL | Project 2: Community event app - Spring Boot, MySQL","Planning to explore cybersecurity competitions this year.","DSA"
"2026/04/13 01:12:30 AM GMT+5:30","Pranav Mehta","pranav.mehta24252@spit.ac.in","pranavmehta2149@proton.me","2nd year","B.Tech","Computer Science and Engineering","2028","Professional Communication","Data Analytics","NA","AOL","C;IOT;Cybersecurity","App development;UI/UX design;AI/ML;Blockchain","1-3","Project 1: Exam prep planner - Python, Flask, SQLite","Interested in internships where I can work on real products.","Project planning"
"2026/04/09 01:33:22 AM GMT+5:30","Neha Rathod","neha.rathod23104@spit.ac.in","neharathod9215@outlook.com","3rd year","B.Tech","Computer Engineering","2027","Sociology","Data Analytics","-","NA","DevOps;Python;C++;App / Web development;Java","App development;Web Development;Blockchain;Data Science","3-8","Project 1: Hostel issue tracker - React Native, Firebase | Project 2: Doubt solving forum - React, Node.js, MongoDB | Project 3: Resume screening assistant - Next.js, Express","Working on communication and leadership along with tech skills.","DSA"
"2026/04/09 04:14:49 PM GMT+5:30","Vedant Kanase","vedant.kanase25088@spit.ac.in","vedantkanase6071@gmail.com","1st year","B.Tech","Computer Engineering","2029","Sociology","Software Testing","-","Theatre","JavaScript;DevOps;C++;React;Deep learning","Web Development;DevOps;App development;AI/ML","1-3","Project 1: Exam prep planner - Django, PostgreSQL | Project 2: Canteen preorder system - Django, PostgreSQL","Aiming for strong backend and system design skills.","NA"
"2026/04/13 10:56:21 AM GMT+5:30","Pranav Patil","pranav.patil23280@spit.ac.in","pranavpatil7515@gmail.com","3rd year","B.Tech","Computer Engineering","2027","-","NLP / DL","NA","NA","DevOps;App / Web development;JavaScript","DevOps;UI/UX design;AI/ML;CyberSecurity;Data Science","8-15","Project 1: Library recommender - Python, Flask, SQLite | Project 2: Doubt solving forum - Python, Flask, SQLite | Project 3: Library recommender - Python, Flask, SQLite | Project 4: Threat detection prototype - Spring Boot, MySQL | Project 5: Student engagement dashboard - Python, Flask, SQLite","N/A","System design"
"2026/04/07 04:20:58 AM GMT+5:30","Aarav Rane","aarav.rane23826@spit.ac.in","aaravrane1763@outlook.com","3rd year","B.Tech","Computer Science and Engineering","2027","Sociology","Artificial Intelligence","Banking Technology","NA","Cybersecurity;React;Deep learning;C++;Java;SQL;IOT;MongoDB","App development;Blockchain;Web Development;UI/UX design;Competitive Programming","8-15","Project 1: Library recommender - React, Node.js, MongoDB | Project 2: Doubt solving forum - React, Node.js, MongoDB | Project 3: Library recommender - React, Node.js, MongoDB | Project 4: Smart attendance tracker - React Native, Firebase","Focused on building impactful AI projects and research exposure.","System design"
"2026/04/12 08:48:32 AM GMT+5:30","Rohit Mishra","rohit.mishra24724@spit.ac.in","rohitmishra3058@proton.me","2nd year","B.Tech","Computer Engineering","2028","NA","NA","NA","NA","Java;Machine Learning;Deep learning;Python;C++","App development;Data Science;Blockchain;AI/ML;DevOps","3-8","Project 1: Hostel issue tracker - Next.js, Express | Project 2: Resume screening assistant - Python, Flask, SQLite","Interested in full-stack development and scalable systems.","N/A"
"2026/04/06 08:53:45 PM GMT+5:30","Sana Rathod","sana.rathod23773@spit.ac.in","sanarathod2652@gmail.com","3rd year","B.Tech","Computer Science and Engineering","2027","Psychology","N/A","UI/UX","-","C++;React;Deep learning;Cybersecurity;DevOps;IOT;JavaScript;App / Web development","Competitive Programming;UI/UX design;Blockchain;Data Science","3-8","Project 1: Student engagement dashboard - Python, Flask, SQLite | Project 2: Student engagement dashboard - Python, Flask, SQLite | Project 3: Threat detection prototype - Next.js, Express","Focused on building impactful AI projects and research exposure.","N/A"
"2026/04/09 01:56:43 AM GMT+5:30","Mihika Mehta","mihika.mehta25890@spit.ac.in","mihikamehta7618@proton.me","1st year","B.Tech","Computer Science and Engineering","2029","Sociology","Cyber Security","UI/UX","Fire safety","App / Web development;Java;MongoDB;React;C;DevOps;Cybersecurity;C++;JavaScript","Data Science;App development;Web Development","1-3","Project 1: Student engagement dashboard - Spring Boot, MySQL | Project 2: Canteen preorder system - Python, Flask, SQLite","N/A","DSA"
"2026/04/15 10:28:06 PM GMT+5:30","Rohit Mishra","rohit.mishra23742@spit.ac.in","rohitmishra8187@proton.me","3rd year","B.Tech","Computer Engineering","2027","Sociology","NA","UI/UX","NA","Python;Machine Learning;SQL;IOT","Competitive Programming;Web Development;AI/ML;UI/UX design","1-3","Project 1: Portfolio website - Next.js, Express","Planning to explore cybersecurity competitions this year.","Interview prep"
"2026/04/06 09:46:22 PM GMT+5:30","Vedant Rane","vedant.rane24379@spit.ac.in","vedantrane9272@proton.me","2nd year","B.Tech","Computer Engineering","2028","Psychology","N/A","N/A","NA","React;Deep learning;IOT;Python;Java;DevOps;App / Web development","Data Science;Blockchain;Competitive Programming;CyberSecurity;DevOps","1-3","Project 1: Portfolio website - Django, PostgreSQL","Interested in internships where I can work on real products.","DSA"
"2026/04/12 01:54:15 AM GMT+5:30","Sana Jadhav","sana.jadhav25461@spit.ac.in","sanajadhav6392@outlook.com","1st year","B.Tech","Computer Engineering","2029","NA","-","-","NA","JavaScript;React;SQL;Cybersecurity;Deep learning;Machine Learning;Python;MongoDB;App / Web development","App development;CyberSecurity;UI/UX design","1-3","Project 1: Library recommender - Spring Boot, MySQL","Looking for mentorship in career direction and project depth.","N/A"
"2026/04/06 01:47:22 AM GMT+5:30","Sana Kulkarni","sana.kulkarni25148@spit.ac.in","sanakulkarni4861@gmail.com","1st year","B.Tech","Computer Science and Engineering","2029","NA","N/A","Banking Technology","Abhyudaya Mentoring","SQL;Cybersecurity;React;C++;JavaScript;IOT;Deep learning","Competitive Programming;CyberSecurity;App development","1-3","Project 1: Portfolio website - React, Node.js, MongoDB","N/A","NA"
"2026/04/09 04:41:29 PM GMT+5:30","Aarav Deshpande","aarav.deshpande25662@spit.ac.in","aaravdeshpande5316@proton.me","1st year","B.Tech","Computer Science and Engineering","2029","Ethics","N/A","IOT","Yoga","DevOps;IOT;Cybersecurity","Competitive Programming;App development;Web Development","1-3","Project 1: Doubt solving forum - React, Node.js, MongoDB","-","N/A"
"2026/04/18 02:38:52 AM GMT+5:30","Aditya Pawar","aditya.pawar22411@spit.ac.in","adityapawar8941@gmail.com","4th year","B.Tech","Computer Engineering","2026","Economics","Cyber Security","Financial Literacy","Theatre","Cybersecurity;JavaScript;Python","Web Development;Blockchain;Competitive Programming","3-8","Project 1: Library recommender - Spring Boot, MySQL | Project 2: Student engagement dashboard - React, Node.js, MongoDB | Project 3: Smart attendance tracker - Spring Boot, MySQL | Project 4: Exam prep planner - Spring Boot, MySQL","Want to contribute to open-source and improve DSA consistency.","Project planning"
"2026/04/06 08:22:38 AM GMT+5:30","Neha Pawar","neha.pawar24025@spit.ac.in","nehapawar6808@gmail.com","2nd year","B.Tech","Computer Engineering","2028","Sociology","N/A","NA","Fire safety","Java;MongoDB;Python;IOT;Machine Learning;C;JavaScript;App / Web development;SQL","Blockchain;DevOps;App development;Competitive Programming","1-3","Project 1: Portfolio website - Spring Boot, MySQL | Project 2: Portfolio website - Python, Flask, SQLite","N/A","-"
"2026/04/07 11:10:28 PM GMT+5:30","Krish Joshi","krish.joshi22116@spit.ac.in","krishjoshi692@proton.me","4th year","B.Tech","Computer Science and Engineering","2026","NA","-","NA","Theatre","JavaScript;React;SQL;C;Python;IOT;Deep learning;Machine Learning;App / Web development","Web Development;Data Science;DevOps;App development","3-8","Project 1: Exam prep planner - React Native, Firebase | Project 2: Library recommender - React Native, Firebase | Project 3: Library recommender - Python, Flask, SQLite","Trying to balance academics, projects, and hackathons better.","DSA"
"2026/04/06 03:10:31 AM GMT+5:30","Yash Jadhav","yash.jadhav25632@spit.ac.in","yashjadhav1767@gmail.com","1st year","B.Tech","Computer Engineering","2029","NA","Cloud Computing","IOT","N/A","App / Web development;Python;MongoDB;React","CyberSecurity;DevOps;UI/UX design","3-8","Project 1: Canteen preorder system - React, Node.js, MongoDB | Project 2: Campus navigation app - Python, Flask, SQLite","Want to contribute to open-source and improve DSA consistency.","-"
"2026/04/11 01:46:57 AM GMT+5:30","Rohit Joshi","rohit.joshi23015@spit.ac.in","rohitjoshi1854@gmail.com","3rd year","B.Tech","Computer Science and Engineering","2027","Economics","Data Analytics","-","-","Python;C++;MongoDB;App / Web development","Web Development;Blockchain;Data Science;DevOps","1-3","Project 1: Hostel issue tracker - Spring Boot, MySQL | Project 2: Smart attendance tracker - Django, PostgreSQL","Aiming for strong backend and system design skills.","Web Development"
"2026/04/21 03:45:30 AM GMT+5:30","Sana Kulkarni","sana.kulkarni23241@spit.ac.in","sanakulkarni7349@gmail.com","3rd year","B.Tech","Computer Engineering","2027","Psychology","NA","Financial Literacy","NA","IOT;DevOps;C;JavaScript;React;C++;Deep learning;Python","Blockchain;AI/ML;Competitive Programming;UI/UX design","1-3","Project 1: Library recommender - Django, PostgreSQL | Project 2: Threat detection prototype - Spring Boot, MySQL","Working on communication and leadership along with tech skills.","Project planning"
"2026/04/14 02:54:24 AM GMT+5:30","Neha Rane","neha.rane24834@spit.ac.in","neharane8112@proton.me","2nd year","B.Tech","Computer Engineering","2028","N/A","Artificial Intelligence","IOT","NA","App / Web development;Java;C;React;Machine Learning;Cybersecurity;IOT;JavaScript;SQL","AI/ML;Blockchain;DevOps;App development;Data Science","8-15","Project 1: Hostel issue tracker - React, Node.js, MongoDB | Project 2: Threat detection prototype - Django, PostgreSQL | Project 3: Smart attendance tracker - Django, PostgreSQL | Project 4: Campus navigation app - Django, PostgreSQL","Aiming for strong backend and system design skills.","NA"
"2026/04/18 04:29:44 PM GMT+5:30","Pranav Pawar","pranav.pawar25120@spit.ac.in","pranavpawar5342@yahoo.com","1st year","B.Tech","Computer Engineering","2029","Economics","NA","Financial Literacy","Abhyudaya Mentoring","Python;App / Web development;Cybersecurity","AI/ML;Data Science;UI/UX design;Web Development","3-8","Project 1: Campus navigation app - React Native, Firebase | Project 2: Doubt solving forum - React, Node.js, MongoDB | Project 3: Library recommender - Python, Flask, SQLite | Project 4: Exam prep planner - React Native, Firebase","Planning to explore cybersecurity competitions this year.","NA"
"2026/04/07 12:02:35 AM GMT+5:30","Neha Nair","neha.nair23213@spit.ac.in","nehanair3052@gmail.com","3rd year","B.Tech","Computer Engineering","2027","Ethics","NLP / DL","IOT","Yoga","React;MongoDB;IOT;Python;JavaScript","Competitive Programming;Web Development;UI/UX design;Data Science","1-3","Project 1: Student engagement dashboard - Python, Flask, SQLite","-","Career guidance"
"2026/04/06 12:55:11 AM GMT+5:30","Bhumi Mishra","bhumi.mishra25902@spit.ac.in","bhumimishra5761@proton.me","1st year","B.Tech","Computer Engineering","2029","N/A","NA","NA","AOL","DevOps;App / Web development;C++;SQL;MongoDB;React;Python;JavaScript;Cybersecurity","UI/UX design;CyberSecurity;Competitive Programming","1-3","Project 1: Exam prep planner - Django, PostgreSQL | Project 2: Hostel issue tracker - React, Node.js, MongoDB","Aiming for strong backend and system design skills.","Data analytics"
"2026/04/11 12:30:07 PM GMT+5:30","Bhumi Mathpati","bhumi.mathpati25821@spit.ac.in","bhumimathpati8786@gmail.com","1st year","B.Tech","Computer Engineering","2029","-","N/A","IOT","Yoga","MongoDB;C++;App / Web development;Java;Cybersecurity","Competitive Programming;Blockchain;App development","1-3","Project 1: Hostel issue tracker - Next.js, Express","Want to contribute to open-source and improve DSA consistency.","Data analytics"
"2026/04/07 08:09:00 PM GMT+5:30","Rohit Anand","rohit.anand25731@spit.ac.in","rohitanand7295@gmail.com","1st year","B.Tech","Computer Science and Engineering","2029","-","Data Analytics","Entrepreneurship","-","React;App / Web development;Machine Learning;C++;MongoDB;SQL;C;Java","Blockchain;DevOps;Web Development;Competitive Programming","1-3","Project 1: Canteen preorder system - Next.js, Express","Working on communication and leadership along with tech skills.","NA"
"2026/04/16 04:52:23 AM GMT+5:30","Riya Jadhav","riya.jadhav23585@spit.ac.in","riyajadhav3070@outlook.com","3rd year","B.Tech","Computer Science and Engineering","2027","NA","Cloud Computing","-","Design Thinking","Machine Learning;C;Python","AI/ML;CyberSecurity;App development","1-3","Project 1: Smart attendance tracker - Python, Flask, SQLite | Project 2: Smart attendance tracker - Django, PostgreSQL","-","Web Development"
"2026/04/21 11:49:45 AM GMT+5:30","Yash Pawar","yash.pawar25821@spit.ac.in","yashpawar3508@outlook.com","1st year","B.Tech","Computer Science and Engineering","2029","Economics","N/A","Financial Literacy","NA","Machine Learning;Java;C++;SQL;IOT;DevOps;Cybersecurity;Deep learning;React","UI/UX design;Data Science;DevOps;AI/ML","1-3","Project 1: Smart attendance tracker - React Native, Firebase | Project 2: Smart attendance tracker - Python, Flask, SQLite","-","Project planning"
"2026/04/21 01:20:46 AM GMT+5:30","Ishita Pawar","ishita.pawar24630@spit.ac.in","ishitapawar8358@proton.me","2nd year","B.Tech","Computer Science and Engineering","2028","-","NA","Entrepreneurship","NA","Cybersecurity;Java;App / Web development;C;React;JavaScript;MongoDB;IOT","UI/UX design;CyberSecurity;DevOps;Competitive Programming","3-8","Project 1: Portfolio website - Python, Flask, SQLite | Project 2: Student engagement dashboard - Django, PostgreSQL | Project 3: Student engagement dashboard - React Native, Firebase | Project 4: Library recommender - Django, PostgreSQL","Looking for mentorship in career direction and project depth.","DSA"
"2026/04/20 03:29:23 PM GMT+5:30","Sarthak Mishra","sarthak.mishra25647@spit.ac.in","sarthakmishra1041@yahoo.com","1st year","B.Tech","Computer Engineering","2029","Ethics","-","N/A","Theatre","JavaScript;Python;React;Machine Learning;MongoDB","CyberSecurity;DevOps;UI/UX design;Competitive Programming","1-3","Project 1: Resume screening assistant - Spring Boot, MySQL","-","Project planning"
"2026/04/10 08:50:55 AM GMT+5:30","Sarthak Joshi","sarthak.joshi24121@spit.ac.in","sarthakjoshi4785@outlook.com","2nd year","B.Tech","Computer Engineering","2028","Professional Communication","NA","NA","Fire safety","DevOps;JavaScript;Deep learning;SQL;Machine Learning;React","CyberSecurity;App development;AI/ML","1-3","Project 1: Hostel issue tracker - Django, PostgreSQL","NA","Web Development"
"2026/04/11 07:46:55 PM GMT+5:30","Sana Kadam","sana.kadam25582@spit.ac.in","sanakadam6899@outlook.com","1st year","B.Tech","Information Technology","2029","Psychology","Software Testing","N/A","Abhyudaya Mentoring","Java;C++;React;C","App development;CyberSecurity;Web Development","1-3","Project 1: Doubt solving forum - React, Node.js, MongoDB | Project 2: Library recommender - Next.js, Express","Preparing for product-based company placements.","N/A"
"2026/04/18 06:55:19 PM GMT+5:30","Yash Anand","yash.anand22226@spit.ac.in","yashanand9900@yahoo.com","4th year","B.Tech","Computer Science and Engineering","2026","Ethics","-","IOT","Design Thinking","MongoDB;Python;Machine Learning;Deep learning;C;Java;C++;JavaScript;React","CyberSecurity;Competitive Programming;Web Development;DevOps;App development","1-3","Project 1: Exam prep planner - Spring Boot, MySQL | Project 2: Student engagement dashboard - Django, PostgreSQL","Want to contribute to open-source and improve DSA consistency.","Machine Learning"
